#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.180580E-04   0.499801E+07   0.499801E+07   0.666165E+07   0.666164E+07   0.000000E+00   0.499801E+07   0.499801E+07   0.500774E+07  -0.598478E+00   0.494920E+07   0.494920E+07   0.454570E-01
   0.184228E-04   0.499801E+07   0.499801E+07   0.666156E+07   0.666154E+07   0.000000E+00   0.499801E+07   0.499801E+07   0.500774E+07  -0.598478E+00   0.494920E+07   0.494920E+07   0.463753E-01
   0.187950E-04   0.499801E+07   0.499801E+07   0.666145E+07   0.666144E+07   0.000000E+00   0.499801E+07   0.499801E+07   0.500774E+07  -0.598478E+00   0.494920E+07   0.494920E+07   0.473121E-01
   0.191746E-04   0.499801E+07   0.499801E+07   0.666135E+07   0.666133E+07   0.000000E+00   0.499801E+07   0.499801E+07   0.500774E+07  -0.598478E+00   0.494920E+07   0.494920E+07   0.482678E-01
   0.195620E-04   0.499801E+07   0.499801E+07   0.666124E+07   0.666122E+07   0.000000E+00   0.499801E+07   0.499801E+07   0.500774E+07  -0.598478E+00   0.494920E+07   0.494920E+07   0.492428E-01
   0.199572E-04   0.499800E+07   0.499800E+07   0.666113E+07   0.666111E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500774E+07  -0.598478E+00   0.494919E+07   0.494919E+07   0.502375E-01
   0.203603E-04   0.499800E+07   0.499800E+07   0.666101E+07   0.666099E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500774E+07  -0.598478E+00   0.494919E+07   0.494919E+07   0.512524E-01
   0.207716E-04   0.499800E+07   0.499800E+07   0.666088E+07   0.666086E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500774E+07  -0.598478E+00   0.494919E+07   0.494919E+07   0.522877E-01
   0.211913E-04   0.499800E+07   0.499800E+07   0.666076E+07   0.666074E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500774E+07  -0.598478E+00   0.494919E+07   0.494919E+07   0.533439E-01
   0.216194E-04   0.499800E+07   0.499800E+07   0.666062E+07   0.666060E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500774E+07  -0.598477E+00   0.494919E+07   0.494919E+07   0.544214E-01
   0.220561E-04   0.499800E+07   0.499800E+07   0.666048E+07   0.666046E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500774E+07  -0.598477E+00   0.494919E+07   0.494919E+07   0.555207E-01
   0.225017E-04   0.499800E+07   0.499800E+07   0.666034E+07   0.666032E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500774E+07  -0.598477E+00   0.494919E+07   0.494919E+07   0.566422E-01
   0.229562E-04   0.499800E+07   0.499800E+07   0.666019E+07   0.666016E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500773E+07  -0.598477E+00   0.494919E+07   0.494919E+07   0.577864E-01
   0.234200E-04   0.499800E+07   0.499800E+07   0.666003E+07   0.666001E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500773E+07  -0.598477E+00   0.494919E+07   0.494919E+07   0.589537E-01
   0.238931E-04   0.499800E+07   0.499800E+07   0.665987E+07   0.665984E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500773E+07  -0.598477E+00   0.494919E+07   0.494919E+07   0.601446E-01
   0.243758E-04   0.499800E+07   0.499800E+07   0.665970E+07   0.665967E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500773E+07  -0.598477E+00   0.494919E+07   0.494919E+07   0.613595E-01
   0.248682E-04   0.499800E+07   0.499800E+07   0.665952E+07   0.665950E+07   0.000000E+00   0.499800E+07   0.499800E+07   0.500773E+07  -0.598476E+00   0.494918E+07   0.494918E+07   0.625989E-01
   0.253705E-04   0.499799E+07   0.499799E+07   0.665934E+07   0.665931E+07   0.000000E+00   0.499799E+07   0.499799E+07   0.500773E+07  -0.598476E+00   0.494918E+07   0.494918E+07   0.638634E-01
   0.258831E-04   0.499799E+07   0.499799E+07   0.665915E+07   0.665912E+07   0.000000E+00   0.499799E+07   0.499799E+07   0.500773E+07  -0.598476E+00   0.494918E+07   0.494918E+07   0.651534E-01
   0.264059E-04   0.499799E+07   0.499799E+07   0.665895E+07   0.665892E+07   0.000000E+00   0.499799E+07   0.499799E+07   0.500772E+07  -0.598476E+00   0.494918E+07   0.494918E+07   0.664695E-01
   0.269394E-04   0.499799E+07   0.499799E+07   0.665874E+07   0.665871E+07   0.000000E+00   0.499799E+07   0.499799E+07   0.500772E+07  -0.598476E+00   0.494918E+07   0.494918E+07   0.678121E-01
   0.274836E-04   0.499799E+07   0.499799E+07   0.665852E+07   0.665849E+07   0.000000E+00   0.499799E+07   0.499799E+07   0.500772E+07  -0.598475E+00   0.494918E+07   0.494918E+07   0.691818E-01
   0.280388E-04   0.499799E+07   0.499799E+07   0.665830E+07   0.665827E+07   0.000000E+00   0.499799E+07   0.499799E+07   0.500772E+07  -0.598475E+00   0.494918E+07   0.494918E+07   0.705792E-01
   0.286052E-04   0.499799E+07   0.499799E+07   0.665807E+07   0.665803E+07   0.000000E+00   0.499799E+07   0.499799E+07   0.500772E+07  -0.598475E+00   0.494918E+07   0.494918E+07   0.720049E-01
   0.291831E-04   0.499798E+07   0.499798E+07   0.665782E+07   0.665779E+07   0.000000E+00   0.499798E+07   0.499798E+07   0.500772E+07  -0.598475E+00   0.494918E+07   0.494918E+07   0.734593E-01
   0.297726E-04   0.499798E+07   0.499798E+07   0.665757E+07   0.665753E+07   0.000000E+00   0.499798E+07   0.499798E+07   0.500772E+07  -0.598475E+00   0.494917E+07   0.494917E+07   0.749431E-01
   0.303741E-04   0.499798E+07   0.499798E+07   0.665731E+07   0.665727E+07   0.000000E+00   0.499798E+07   0.499798E+07   0.500771E+07  -0.598474E+00   0.494917E+07   0.494917E+07   0.764569E-01
   0.309877E-04   0.499798E+07   0.499798E+07   0.665703E+07   0.665699E+07   0.000000E+00   0.499798E+07   0.499798E+07   0.500771E+07  -0.598474E+00   0.494917E+07   0.494917E+07   0.780013E-01
   0.316137E-04   0.499798E+07   0.499798E+07   0.665675E+07   0.665670E+07   0.000000E+00   0.499798E+07   0.499798E+07   0.500771E+07  -0.598474E+00   0.494917E+07   0.494917E+07   0.795768E-01
   0.322523E-04   0.499798E+07   0.499798E+07   0.665645E+07   0.665640E+07   0.000000E+00   0.499798E+07   0.499798E+07   0.500771E+07  -0.598473E+00   0.494917E+07   0.494917E+07   0.811841E-01
   0.329038E-04   0.499798E+07   0.499797E+07   0.665614E+07   0.665609E+07   0.000000E+00   0.499798E+07   0.499798E+07   0.500770E+07  -0.598473E+00   0.494916E+07   0.494916E+07   0.828239E-01
   0.335685E-04   0.499797E+07   0.499797E+07   0.665582E+07   0.665577E+07   0.000000E+00   0.499797E+07   0.499797E+07   0.500770E+07  -0.598473E+00   0.494916E+07   0.494916E+07   0.844968E-01
   0.342467E-04   0.499797E+07   0.499797E+07   0.665548E+07   0.665543E+07   0.000000E+00   0.499797E+07   0.499797E+07   0.500770E+07  -0.598473E+00   0.494916E+07   0.494916E+07   0.862035E-01
   0.349385E-04   0.499797E+07   0.499797E+07   0.665513E+07   0.665508E+07   0.000000E+00   0.499797E+07   0.499797E+07   0.500770E+07  -0.598472E+00   0.494916E+07   0.494916E+07   0.879446E-01
   0.356443E-04   0.499797E+07   0.499797E+07   0.665477E+07   0.665472E+07   0.000000E+00   0.499797E+07   0.499797E+07   0.500769E+07  -0.598472E+00   0.494916E+07   0.494916E+07   0.897209E-01
   0.363643E-04   0.499796E+07   0.499796E+07   0.665439E+07   0.665434E+07   0.000000E+00   0.499796E+07   0.499796E+07   0.500769E+07  -0.598472E+00   0.494916E+07   0.494916E+07   0.915331E-01
   0.370990E-04   0.499796E+07   0.499796E+07   0.665400E+07   0.665394E+07   0.000000E+00   0.499796E+07   0.499796E+07   0.500769E+07  -0.598471E+00   0.494915E+07   0.494915E+07   0.933818E-01
   0.378484E-04   0.499796E+07   0.499796E+07   0.665359E+07   0.665353E+07   0.000000E+00   0.499796E+07   0.499796E+07   0.500769E+07  -0.598471E+00   0.494915E+07   0.494915E+07   0.952679E-01
   0.386130E-04   0.499796E+07   0.499796E+07   0.665317E+07   0.665310E+07   0.000000E+00   0.499796E+07   0.499796E+07   0.500768E+07  -0.598470E+00   0.494915E+07   0.494915E+07   0.971920E-01
   0.393930E-04   0.499795E+07   0.499795E+07   0.665272E+07   0.665266E+07   0.000000E+00   0.499795E+07   0.499795E+07   0.500768E+07  -0.598470E+00   0.494914E+07   0.494914E+07   0.991550E-01
   0.401888E-04   0.499795E+07   0.499795E+07   0.665226E+07   0.665219E+07   0.000000E+00   0.499795E+07   0.499795E+07   0.500768E+07  -0.598470E+00   0.494914E+07   0.494914E+07   0.101158E+00
   0.410007E-04   0.499795E+07   0.499795E+07   0.665178E+07   0.665171E+07   0.000000E+00   0.499795E+07   0.499795E+07   0.500767E+07  -0.598469E+00   0.494914E+07   0.494914E+07   0.103201E+00
   0.418290E-04   0.499795E+07   0.499795E+07   0.665128E+07   0.665121E+07   0.000000E+00   0.499795E+07   0.499795E+07   0.500767E+07  -0.598469E+00   0.494914E+07   0.494914E+07   0.105285E+00
   0.426740E-04   0.499794E+07   0.499794E+07   0.665076E+07   0.665068E+07   0.000000E+00   0.499794E+07   0.499794E+07   0.500766E+07  -0.598468E+00   0.494913E+07   0.494913E+07   0.107411E+00
   0.435360E-04   0.499794E+07   0.499794E+07   0.665022E+07   0.665014E+07   0.000000E+00   0.499794E+07   0.499794E+07   0.500766E+07  -0.598468E+00   0.494913E+07   0.494913E+07   0.109581E+00
   0.444155E-04   0.499794E+07   0.499794E+07   0.664966E+07   0.664957E+07   0.000000E+00   0.499794E+07   0.499794E+07   0.500766E+07  -0.598467E+00   0.494913E+07   0.494913E+07   0.111794E+00
   0.453128E-04   0.499793E+07   0.499793E+07   0.664907E+07   0.664898E+07   0.000000E+00   0.499793E+07   0.499793E+07   0.500765E+07  -0.598467E+00   0.494912E+07   0.494912E+07   0.114052E+00
   0.462281E-04   0.499793E+07   0.499793E+07   0.664846E+07   0.664837E+07   0.000000E+00   0.499793E+07   0.499793E+07   0.500765E+07  -0.598466E+00   0.494912E+07   0.494912E+07   0.116355E+00
   0.471620E-04   0.499792E+07   0.499792E+07   0.664783E+07   0.664773E+07   0.000000E+00   0.499792E+07   0.499792E+07   0.500764E+07  -0.598465E+00   0.494912E+07   0.494912E+07   0.118705E+00
   0.481147E-04   0.499792E+07   0.499792E+07   0.664717E+07   0.664707E+07   0.000000E+00   0.499792E+07   0.499792E+07   0.500764E+07  -0.598465E+00   0.494911E+07   0.494911E+07   0.121102E+00
   0.490867E-04   0.499792E+07   0.499792E+07   0.664648E+07   0.664638E+07   0.000000E+00   0.499792E+07   0.499792E+07   0.500763E+07  -0.598464E+00   0.494911E+07   0.494911E+07   0.123548E+00
   0.500783E-04   0.499791E+07   0.499791E+07   0.664577E+07   0.664566E+07   0.000000E+00   0.499791E+07   0.499791E+07   0.500763E+07  -0.598463E+00   0.494910E+07   0.494910E+07   0.126043E+00
   0.510900E-04   0.499791E+07   0.499791E+07   0.664502E+07   0.664491E+07   0.000000E+00   0.499791E+07   0.499791E+07   0.500762E+07  -0.598463E+00   0.494910E+07   0.494910E+07   0.128588E+00
   0.521221E-04   0.499790E+07   0.499790E+07   0.664425E+07   0.664413E+07   0.000000E+00   0.499790E+07   0.499790E+07   0.500762E+07  -0.598462E+00   0.494910E+07   0.494910E+07   0.131185E+00
   0.531750E-04   0.499790E+07   0.499790E+07   0.664344E+07   0.664332E+07   0.000000E+00   0.499790E+07   0.499790E+07   0.500761E+07  -0.598461E+00   0.494909E+07   0.494909E+07   0.133834E+00
   0.542492E-04   0.499789E+07   0.499789E+07   0.664260E+07   0.664248E+07   0.000000E+00   0.499789E+07   0.499789E+07   0.500760E+07  -0.598460E+00   0.494909E+07   0.494909E+07   0.136536E+00
   0.553451E-04   0.499789E+07   0.499789E+07   0.664173E+07   0.664160E+07   0.000000E+00   0.499789E+07   0.499789E+07   0.500760E+07  -0.598460E+00   0.494908E+07   0.494908E+07   0.139293E+00
   0.564632E-04   0.499788E+07   0.499788E+07   0.664082E+07   0.664068E+07   0.000000E+00   0.499788E+07   0.499788E+07   0.500759E+07  -0.598459E+00   0.494908E+07   0.494908E+07   0.142106E+00
   0.576038E-04   0.499788E+07   0.499788E+07   0.663988E+07   0.663973E+07   0.000000E+00   0.499788E+07   0.499788E+07   0.500758E+07  -0.598458E+00   0.494907E+07   0.494907E+07   0.144976E+00
   0.587675E-04   0.499787E+07   0.499787E+07   0.663889E+07   0.663874E+07   0.000000E+00   0.499787E+07   0.499787E+07   0.500758E+07  -0.598457E+00   0.494906E+07   0.494906E+07   0.147903E+00
   0.599547E-04   0.499786E+07   0.499786E+07   0.663787E+07   0.663771E+07   0.000000E+00   0.499786E+07   0.499786E+07   0.500757E+07  -0.598456E+00   0.494906E+07   0.494906E+07   0.150889E+00
   0.611658E-04   0.499786E+07   0.499786E+07   0.663680E+07   0.663664E+07   0.000000E+00   0.499786E+07   0.499786E+07   0.500756E+07  -0.598455E+00   0.494905E+07   0.494905E+07   0.153936E+00
   0.624015E-04   0.499785E+07   0.499785E+07   0.663569E+07   0.663552E+07   0.000000E+00   0.499785E+07   0.499785E+07   0.500755E+07  -0.598454E+00   0.494905E+07   0.494905E+07   0.157044E+00
   0.636621E-04   0.499785E+07   0.499784E+07   0.663454E+07   0.663436E+07   0.000000E+00   0.499785E+07   0.499785E+07   0.500754E+07  -0.598453E+00   0.494904E+07   0.494904E+07   0.160215E+00
   0.649481E-04   0.499784E+07   0.499784E+07   0.663334E+07   0.663316E+07   0.000000E+00   0.499784E+07   0.499784E+07   0.500753E+07  -0.598452E+00   0.494903E+07   0.494903E+07   0.163450E+00
   0.662602E-04   0.499783E+07   0.499783E+07   0.663209E+07   0.663190E+07   0.000000E+00   0.499783E+07   0.499783E+07   0.500752E+07  -0.598451E+00   0.494902E+07   0.494902E+07   0.166750E+00
   0.675987E-04   0.499782E+07   0.499782E+07   0.663079E+07   0.663059E+07   0.000000E+00   0.499782E+07   0.499782E+07   0.500752E+07  -0.598449E+00   0.494902E+07   0.494902E+07   0.170116E+00
   0.689643E-04   0.499781E+07   0.499781E+07   0.662943E+07   0.662923E+07   0.000000E+00   0.499781E+07   0.499781E+07   0.500750E+07  -0.598448E+00   0.494901E+07   0.494901E+07   0.173550E+00
   0.703575E-04   0.499781E+07   0.499781E+07   0.662803E+07   0.662781E+07   0.000000E+00   0.499781E+07   0.499781E+07   0.500749E+07  -0.598447E+00   0.494900E+07   0.494900E+07   0.177054E+00
   0.717788E-04   0.499780E+07   0.499780E+07   0.662656E+07   0.662634E+07   0.000000E+00   0.499780E+07   0.499780E+07   0.500748E+07  -0.598445E+00   0.494899E+07   0.494899E+07   0.180628E+00
   0.732288E-04   0.499779E+07   0.499779E+07   0.662504E+07   0.662480E+07   0.000000E+00   0.499779E+07   0.499779E+07   0.500747E+07  -0.598444E+00   0.494898E+07   0.494898E+07   0.184275E+00
   0.747081E-04   0.499778E+07   0.499778E+07   0.662345E+07   0.662321E+07   0.000000E+00   0.499778E+07   0.499778E+07   0.500746E+07  -0.598442E+00   0.494897E+07   0.494897E+07   0.187994E+00
   0.762173E-04   0.499777E+07   0.499777E+07   0.662180E+07   0.662155E+07   0.000000E+00   0.499777E+07   0.499777E+07   0.500745E+07  -0.598441E+00   0.494896E+07   0.494896E+07   0.191789E+00
   0.777570E-04   0.499776E+07   0.499776E+07   0.662008E+07   0.661982E+07   0.000000E+00   0.499776E+07   0.499776E+07   0.500743E+07  -0.598439E+00   0.494895E+07   0.494895E+07   0.195661E+00
   0.793278E-04   0.499775E+07   0.499775E+07   0.661829E+07   0.661802E+07   0.000000E+00   0.499775E+07   0.499775E+07   0.500742E+07  -0.598438E+00   0.494894E+07   0.494894E+07   0.199610E+00
   0.809303E-04   0.499774E+07   0.499774E+07   0.661643E+07   0.661615E+07   0.000000E+00   0.499774E+07   0.499774E+07   0.500741E+07  -0.598436E+00   0.494893E+07   0.494893E+07   0.203639E+00
   0.825652E-04   0.499772E+07   0.499772E+07   0.661450E+07   0.661420E+07   0.000000E+00   0.499772E+07   0.499772E+07   0.500739E+07  -0.598434E+00   0.494892E+07   0.494892E+07   0.207749E+00
   0.842332E-04   0.499771E+07   0.499771E+07   0.661248E+07   0.661218E+07   0.000000E+00   0.499771E+07   0.499771E+07   0.500738E+07  -0.598432E+00   0.494891E+07   0.494891E+07   0.211942E+00
   0.859348E-04   0.499770E+07   0.499770E+07   0.661039E+07   0.661007E+07   0.000000E+00   0.499770E+07   0.499770E+07   0.500736E+07  -0.598430E+00   0.494890E+07   0.494890E+07   0.216219E+00
   0.876708E-04   0.499769E+07   0.499769E+07   0.660820E+07   0.660787E+07   0.000000E+00   0.499769E+07   0.499769E+07   0.500735E+07  -0.598428E+00   0.494888E+07   0.494888E+07   0.220582E+00
   0.894418E-04   0.499767E+07   0.499767E+07   0.660594E+07   0.660559E+07   0.000000E+00   0.499767E+07   0.499767E+07   0.500733E+07  -0.598426E+00   0.494887E+07   0.494887E+07   0.225034E+00
   0.912487E-04   0.499766E+07   0.499766E+07   0.660358E+07   0.660322E+07   0.000000E+00   0.499766E+07   0.499766E+07   0.500731E+07  -0.598424E+00   0.494886E+07   0.494886E+07   0.229574E+00
   0.930921E-04   0.499764E+07   0.499764E+07   0.660112E+07   0.660075E+07   0.000000E+00   0.499764E+07   0.499764E+07   0.500729E+07  -0.598421E+00   0.494884E+07   0.494884E+07   0.234207E+00
   0.949726E-04   0.499763E+07   0.499763E+07   0.659856E+07   0.659818E+07   0.000000E+00   0.499763E+07   0.499763E+07   0.500727E+07  -0.598419E+00   0.494883E+07   0.494883E+07   0.238932E+00
   0.968912E-04   0.499761E+07   0.499761E+07   0.659590E+07   0.659550E+07   0.000000E+00   0.499761E+07   0.499761E+07   0.500725E+07  -0.598417E+00   0.494881E+07   0.494881E+07   0.243753E+00
   0.988485E-04   0.499760E+07   0.499759E+07   0.659314E+07   0.659272E+07   0.000000E+00   0.499760E+07   0.499760E+07   0.500723E+07  -0.598414E+00   0.494880E+07   0.494880E+07   0.248671E+00
   0.100845E-03   0.499758E+07   0.499758E+07   0.659026E+07   0.658982E+07   0.000000E+00   0.499758E+07   0.499758E+07   0.500721E+07  -0.598411E+00   0.494878E+07   0.494878E+07   0.253688E+00
   0.102883E-03   0.499756E+07   0.499756E+07   0.658727E+07   0.658681E+07   0.000000E+00   0.499756E+07   0.499756E+07   0.500719E+07  -0.598408E+00   0.494876E+07   0.494876E+07   0.258805E+00
   0.104961E-03   0.499754E+07   0.499754E+07   0.658415E+07   0.658368E+07   0.000000E+00   0.499754E+07   0.499754E+07   0.500716E+07  -0.598405E+00   0.494874E+07   0.494874E+07   0.264026E+00
   0.107081E-03   0.499752E+07   0.499752E+07   0.658091E+07   0.658042E+07   0.000000E+00   0.499752E+07   0.499752E+07   0.500714E+07  -0.598402E+00   0.494872E+07   0.494872E+07   0.269351E+00
   0.109245E-03   0.499750E+07   0.499750E+07   0.657754E+07   0.657703E+07   0.000000E+00   0.499750E+07   0.499750E+07   0.500712E+07  -0.598399E+00   0.494870E+07   0.494870E+07   0.274784E+00
   0.111451E-03   0.499748E+07   0.499748E+07   0.657403E+07   0.657350E+07   0.000000E+00   0.499748E+07   0.499748E+07   0.500709E+07  -0.598396E+00   0.494868E+07   0.494868E+07   0.280326E+00
   0.113703E-03   0.499746E+07   0.499746E+07   0.657038E+07   0.656983E+07   0.000000E+00   0.499746E+07   0.499746E+07   0.500706E+07  -0.598392E+00   0.494866E+07   0.494866E+07   0.285979E+00
   0.116000E-03   0.499744E+07   0.499743E+07   0.656659E+07   0.656601E+07   0.000000E+00   0.499744E+07   0.499744E+07   0.500703E+07  -0.598389E+00   0.494864E+07   0.494864E+07   0.291746E+00
   0.118343E-03   0.499741E+07   0.499741E+07   0.656264E+07   0.656204E+07   0.000000E+00   0.499741E+07   0.499741E+07   0.500700E+07  -0.598385E+00   0.494862E+07   0.494862E+07   0.297628E+00
   0.120734E-03   0.499739E+07   0.499738E+07   0.655853E+07   0.655791E+07   0.000000E+00   0.499739E+07   0.499739E+07   0.500697E+07  -0.598381E+00   0.494859E+07   0.494859E+07   0.303629E+00
   0.123173E-03   0.499736E+07   0.499736E+07   0.655426E+07   0.655361E+07   0.000000E+00   0.499736E+07   0.499736E+07   0.500694E+07  -0.598377E+00   0.494857E+07   0.494857E+07   0.309750E+00
   0.125661E-03   0.499733E+07   0.499733E+07   0.654982E+07   0.654914E+07   0.000000E+00   0.499733E+07   0.499733E+07   0.500691E+07  -0.598373E+00   0.494854E+07   0.494854E+07   0.315995E+00
   0.128200E-03   0.499731E+07   0.499730E+07   0.654519E+07   0.654450E+07   0.000000E+00   0.499730E+07   0.499730E+07   0.500687E+07  -0.598369E+00   0.494851E+07   0.494851E+07   0.322364E+00
   0.130789E-03   0.499728E+07   0.499727E+07   0.654039E+07   0.653966E+07   0.000000E+00   0.499728E+07   0.499728E+07   0.500684E+07  -0.598364E+00   0.494849E+07   0.494848E+07   0.328861E+00
   0.133432E-03   0.499725E+07   0.499724E+07   0.653539E+07   0.653463E+07   0.000000E+00   0.499725E+07   0.499725E+07   0.500680E+07  -0.598359E+00   0.494846E+07   0.494846E+07   0.335489E+00
   0.136127E-03   0.499721E+07   0.499721E+07   0.653019E+07   0.652940E+07   0.000000E+00   0.499721E+07   0.499721E+07   0.500676E+07  -0.598354E+00   0.494842E+07   0.494842E+07   0.342250E+00
   0.138877E-03   0.499718E+07   0.499718E+07   0.652478E+07   0.652396E+07   0.000000E+00   0.499718E+07   0.499718E+07   0.500672E+07  -0.598349E+00   0.494839E+07   0.494839E+07   0.349146E+00
   0.141682E-03   0.499715E+07   0.499714E+07   0.651915E+07   0.651830E+07   0.000000E+00   0.499715E+07   0.499715E+07   0.500668E+07  -0.598344E+00   0.494836E+07   0.494836E+07   0.356180E+00
